discomfit,使尴尬：embarrassment；阻碍：prevent,
elude,躲闪，躲避：avoid adroitly；使无法理解，使困惑：escape the perception,
banal,非原创的，陈腐的：trite,
reconnoiter,侦察，勘查：make a preliminary inspection,
surly,脾气不好的：churlish in mood,
indispensable,必不可少的，不可或缺的：impossible to do without,
slumber,睡着：sleep,
utter,出（声），说（话）：articulate；完全的，绝对的：entire,
repatriate,遣返：return to country,
predilection,爱好，偏袒：disposition favor,
chorale,赞美诗：hymn or psalm；合唱班，合唱团：group of singers,
harness,利用：utilize,
divestiture,剥夺：taking away,
rend,撕裂，猛拉：tear or split apart,
apprehensive,"知晓的，理解的：impressed on the mind；恐惧的，害怕的：anxious, fearful",
tacit,"暗示的：implied, not actually expressed",
absolute,"专制的：unconstrained; 无限的unqualified; 完美的，纯净不惨杂的：free from imperfection, mixture; 不容置疑的，确凿的：unquestionable",
analgesic,"镇痛剂：medication, reduce, eliminates pain",
impenetrable,不可渗透的，不可穿透的：impossible to get through；难以理解的：incapable of being comprehended,
requisite,必需品：something necessary；必不可少的，必备的：necessary,
frugal,节约的：economy,
diabolic,恶魔一般的：devil,
awning,雨篷，遮阳篷：shelter,
demote,降职，降级：a lower grade,
sacrosanct,极为神圣的，不可侵犯的：most sacred,
peep,一瞥：brief look；轻声：slight sound,
exhaust,"耗尽：consume entirely, complete use of；筋疲力尽：wear out",
dehydrate,去除水分，使干燥：remove water；使失去活力：deprive of vitality,
permeable,可渗透的：penetrated,
stouthearted,"勇敢的：stout, spirit",
fateful,意义重大的：momentous；带来灾难的，毁灭性的：bringing death,
elliptical,含糊不清的：obscurity；椭圆的：ellipse,
intimate,有紧密联系的，亲密无间的：close association；不为人知的：not known；密友：person who has a strong liking；迂回地交流，间接地沟通：communicate indirectly,
idyll,无忧无虑的生活：carefree episode,
quiescent,"平静的，静止的：quiet, inactive",
tasty,美味的；令人愉悦的：pleasure or contentment,
tinge,"给...着上少量的色彩：color, tint",
attune,使协调，使和谐：into harmony,
nauseate,（使）厌恶，（使）作呕：cause disgust,
domineer,专制统治：overbearing control,
frigid,严寒的：cold；冷漠的：lacking warmth,
jog,慢跑：movement exercise；唤起：rouse,
effervesce,冒泡：bubble；兴奋，热情洋溢：high spirits,
proclaim,宣告，使...公之于众：declare publicly,
saccharine,像糖一样的，有甜味的：sugar；做作的，矫情的：appealing to the emotions,
truncate,截短，缩短（时间、篇幅等）：shorten,
philistine,市侩（注重物质而鄙视智慧或艺术的人）：guided by materialism,
rudimentary,初始的，未发展的：earliest development；最根本的，基础的：first principles,
creek,小溪，小河：smaller,
anecdote,"短小有趣的故事：short narrative, interesting, amusing",
malinger,装病以逃避工作：pretend illness,
adjudicate,裁决，判定：settle,
savant,博学之士，学者：learning,
surreptitious,偷偷摸摸的，保密的：escape being observed,
peeve,"打扰，惹恼：disturb, faze",
dispatch,迅速：promptness；发送，派遣：one place to another；使死亡：deprive life；获胜，胜过…：victory,
commodious,宽敞舒适的：spacious,
eleemosynary,慈善的：charity,
parity,相称，同等，平等：being equal,
outmoded,过时的，废弃的：no longer usable,
confound,使困惑：uncertainty；无法区分，混淆：fail to differentiate；证明为假，证伪：false,
fulminate,大声斥责：thunderous denunciation,
disjointed,机能失调的：out orderly function；不连贯的：not connected,
wheedle,（用花言巧语）诱惑，哄骗：persuade by flattery,
transfigure,"使改变外观：alter appearance, transform",
trenchant,锐利的：sharp；（言辞）一针见血的：articulate,
self-absorbed,自恋的，自私的：absorbed in one's own,
outwit,瞒骗，以智取胜：surpass cunning,
vacillate,犹豫不决：hesitate；摇动，摇摆：oscillate,
clement   ,"宽容的，善良的：tolerant, kind; 气候温和的：neither, high, low",
charisma,魅力，吸引力：charm,
stingy,小气的，吝啬的：unwilling；极少量的：less plentiful,
retentive,记性好的：retain knowledge or information,
intelligible,可理解的：being understood,
gullible,易受骗的，易被利用的：cheated,
thorny,多刺的：full of thorns；棘手的：difficulties,
unwonted,"不习惯的，不寻常的：not habitual, ordinary, unusual",
smart,反应敏捷的，聪颖的：sharp quick thought；整洁的：strikingly neat；感到疼痛，感到痛苦：suffer acutely,
scrappy,好斗的，好吵架的：aggressive ,
exceptional,"例外的，特别的，非凡的：uncommon, extraordinary",
verbatim,逐字地，一字不差地：exact words,
steep,浸泡：make wet；陡峭的：approaching perpendicular；过分的，过高的：beyond limit,
crumple,弄皱：bend；（因外力挤压而）垮塌：fall down,
regress,后退：back；退化，恶化：worse,
outset,开端，开始：beginning,
grit,（面对困难时所表现出来的）毅力：endure pain or hardship,
peruse,细读：examine with great care,
addict,"沉溺，上瘾：surrender, obsessively; 对某事上瘾的人：habitual liking",
prosperous,"成功的，繁盛的：vigorous growth, well-being",
backfire,产生相反的结果，事与愿违：reverse,
supplement,增补，补充：complete for a deficiency,
gargantuan,巨大的：tremendous；,
inculpate,归罪于：incriminate,
inure,使习惯接受不好的东西：accustom；使坚强：withstand physical hardship,
assiduous,勤勉的，专心仔细的：careful,
reckless,不考虑后果的，大胆鲁莽的：careless,
perfunctory,例行公事的，敷衍的：superficially；不感兴趣的：lacking in interest,
endeavor,努力，奋斗：conscientious or concerted effort；努力做，拼搏：devote serious and sustained effort,
adversity,厄运，逆境：difficulty,
exempt,使免除：release liability,
incubate    ,孵化：cover and warm eggs；帮助，培养，促进：aid,
perfervid,非常热情的：exaggerated emotion,
turmoil,"骚动，混乱：agitation, commotion",
gaudy,俗丽的：excessively showy,
enthrall,（像用魔咒般）吸引：hold the attention ,
monotonous,（声音）单调的：unvarying tone；清一色的，无聊的：tediously unvarying,
obliging,乐于助人的：do favors,
daft,"神经错乱的：abnormal, sick state of mind；不明智的：lack of good sense or judgment",
monologue,独白：by one actor,
pertinent,相关的，恰当的：relevance,
commensurate,同样大小的：equal; 相称的，相当的：proportionate,
askew ,不成直线的（地），歪的（地）：awry,
discursive,（谈话内容）杂乱的：without order,
intrigue,阴谋：a secret plan；激起…的兴趣：arouse curiosity,
nibble,小口咬：small bites,
impromptu,即席的表演:done extemporaneously；即席的，即兴的：without previous preparation,
vigorous,精力旺盛的：active strength；强健的：withstand hardship,
mediocre,平庸的，质量中等偏下的：moderate,
refractory,倔强的，不顺从的：resisting control,
jeopardy,"危险： risk, danger",
wanting,未出现的，缺少的：not present；未达到要求的：not being up to standards,
imitation,仿制品：like something else,
promulgate,公布:announce；传播:disseminate,
hideous,非常丑陋的：ugly,
equity,不偏不倚，公平：lack of favoritism,
ravenous,食量大的，贪食的；贪婪的：huge appetite,
dulcet,悦耳的，令人愉悦的：melodious,
exodus,大批离去：departure,
subdue,使顺从；征服：conquer,
console,"安慰，慰藉：alleviate, comfort",
pariah,被排斥或鄙视的人：despised or rejected,
madcap,热爱冒险的人：seeks our very dangerous or foolhardy adventures；大胆的，鲁莽的：foolishly adventurous or bold,
soporific,催眠的药剂，安眠药：induces sleep；催眠的：cause sleep；慵懒的，困倦的：sleepiness or lethargy,
insulate,使绝缘，使隔离：detached situation,
misfortune,不幸：bad fortune,
nexus,连结：connection；核心，最重要的地带：greatest importance,
debris,"废墟：discarded, useless material",
blatant,大声喧哗的：noisy; （让人生厌地）惹人注目的：noticeable,
lugubrious,（故作夸张的）悲哀的：mournful,
license,许可，认可：approval；自由：move freely；放荡：disregard for standards；准许，授权使用：permit or authorize,
deft,灵巧的，熟练的：skill,
submissive,服从的，顺从的，恭顺的：submitting,
recessive,（基因等）隐性的，由隐性基因控制的：does not produce a characteristic effect when present with a dominant allele；内向的，内敛的：not comfortable around people,
droll,古怪有趣的，离奇可笑的：amusingly odd,
vindictive,复仇的，有寻仇倾向的：seek revenge,
histrionic,戏剧的，演员的：relating to actors,
residual,剩余的，残存的：residue,
renegade,背教者，叛徒：rejects allegiance,
nonsense,无意义的话，废话：no meaning,
contravene,"违反，反对：violate, oppose",
scrupulous,正直的：principled；一丝不苟的：great care and effort,
willy-nilly,不论是否愿意地：desired or not；无秩序的，随意的：without order,
taper,"（使）逐渐变细：become narrower, thinner；逐渐减少，减弱：diminish gradually",
truss,系紧，扎紧：into a tight mass,
dandy,纨绔子弟，爱打扮的人：appearance；最佳的，最好的：very best kind,
worldly,世间的，世俗的：rather than spiritual；老练的：experienced,
lurid,恐怖的：令人反感的：causing revulsion；面色苍白的，病态的：pale in appearance,
stabilize,使稳定；变得稳定：make or become stable,
erode,侵蚀，慢慢减少：consume gradually,
complementary,互补的：supplying each other's,
abash,使尴尬，使羞愧：self-confidence，embarrass,
tangent,离题（的），不相关（的）：irrelevant,
engross,使全神贯注：occupy exclusively,
denude,脱去，使赤裸：bare,
pique,使愤怒：arouse anger；激起，刺激：excite or arouse,
gallant,"英勇的：brave, chivalrous；高贵的，慷慨的：dignified and generous",
ingest,摄入，咽下：take into body,
fanciful,幻想中的：不真实的：in the imagination；不切实际的，荒谬的：without regard for reason,
impede,妨碍，阻碍：slow the progress of ,
diocesan, 主教管辖区的：diocese,
stalwart,"无所畏惧的：no fear；（体魄等）强健的：strength vigor；坚定的：firm, resolute",
splinter,"尖细条，刺：sharp, slender piece；将...切成细条：break into sharp, slender pieces",
conditional,有条件的，受制约的：dependent,
chicanery,诡计多端，欺骗：deception,
pedestrian,行人：traveling on foot；平庸无奇的，令人厌倦的：causing weariness,
meditate,思索，沉思：focus,
secular,世俗的，尘世的：worldly or temporal,
embarrass,使尴尬：experience distress；阻挠，制造障碍：create difficulty,
impuissance,无权，虚弱：lack of power,
uncanny,离奇的，奇异的：extraordinary or abnormal,
wistful,（带着忧伤而）渴望的，怀念的：yearning or desire with melancholy ,
subordinate,下级的，次要的：lower rank；征服：under one's control,
languor,"懒惰：inertness；衰弱：weakness, weariness",
evoke,唤起，引发：call up,
carve,雕刻：three-dimensional representation; （通过长期不懈努力）开创，开拓：produce or bring about,
graft,移植，移接：implant surgically,
munificent,慷慨的：liberal in giving,
inveigh,激烈抗议，表示强烈不满：protest vehemently,
cower,畏缩：cringe,
paragon,优秀模范：example；把…比作，显示相似：compare,
éclat,辉煌成就：success,
rive,撕开：tear apart,
pilot,领航员，飞行员：steer a ship；初步性的，试验性的：tentative model；带领通过：lead,
emigrate,移民，移居海外：leave ,
proprietary,所有权：ownership；私营的：privately owned,
indolent,懒惰的：averse to activity,
sling,投掷：send through the air,
sinecure,美差：requires little or no work,
buttress,"扶墙：supporting, wall building; 为···提供支撑的证据或者信息：provide evidence or information for",
diversity,"多样性：variety, multiformity；分歧，不同点：different",
hubris,"狂妄自大：exaggerated pride, self-confidence",
zeal,热心，热诚：enthusiastic devotion,
surrogate,替代品：takes the place ,
monarch,"君主，帝王：rules；巨头，大亨：person of rank, power, or influence",
canvass,仔细检查，详尽讨论：examine carefully or discuss thoroughly; 游说，去（一个地区）的各处或找到（个人）来拉选票或订单：solicits votes or orders,
reluctant,不情愿的，反感的：showing unwillingness,
fanatic,狂热者：unreasoning enthusiasm；狂热的；盲信的：intense uncritical devotion,
rarefy,草率的，仓促的：lack caution,
hallow,尊敬，把…视为神圣：respect,
haven,安全的地方：place of safety,
domicile,住所，住宅：residence；为…提供住处：provide domicile,
deterioration,恶化，堕落：sinking,
excursive,离题的；散漫的：passing,
cliché,陈词滥调（的）：hackneyed,
vindicate,为...平反，为...辩护，使无罪：free from blame；证明，证实：give evidence,
proponent,建议者，支持者：support,
extraction,"血统：origin, ancestry",
dapper,衣冠整洁的：strikingly neat and trim,
immure,监禁，禁闭；使闭门不出：confine,
blasé,（过度放纵之后）厌倦享乐的，腻厌的：apathetic,
sycophant,马屁精：flatter,
scrap,废料，废物：discarded or useless；抛弃：get rid of；终止，放弃原计划：put an end to,
bash,猛击：forceful blow；攻击，用力击打：strike violently；抨击，严厉批评：criticize harshly,
propitious,吉祥的：favorably happy outcome,
lustrous,有光泽的：shiny,
cessation,终止，暂停：stopping of a process,
paradise,天堂，极乐世界：perfection and happiness；快乐，狂喜：pleasurable emotion,
rescind,废除，取消：make void,
instigate,"煽动，激起：urge forward, stir up",
roisterer,喝酒喧闹的人：engages in merrymaking,
adhere,依附，粘着：stick; 服从，遵守：according to the commands; 坚定地支持：steadfast support,
nascent,新生的：recently come into existence,
torrid,酷热的：intensely hot；热情的，情感深厚的：great depth of feeling,
prohibitive,"禁止的，阻止的：prohibit, restrain；（价格高得）抑制购买的：purchase",
dampen,"（特指稍稍地）弄湿：wet；抑制，压抑（感情、精力等），泼冷水：diminish the feeling, activity or vigor ",
extinct,灭绝的：no longer existing,
divert,"使转向：turn, deflect；使消遣：agreeably；使分心：draw something else",
evince,表明：make known,
camaraderie,友情：friendly,
exult,感到欢喜：rejoice,
flippancy,轻率，无礼：unbecoming levity,
acumen,不同寻常的洞察力和鉴别力：exceptional discernment and judgment,
combustible,可燃的：igniting; 容易激动的：easily excited,
precipitate,匆忙的：careless speed；促使，导致：cause to happen,
pompous,浮夸的：ornate；傲慢的：self-importance,
compose,"使镇定：calm; 组成，构成：form, constitute",
ragged,衣衫褴褛的：threadbare clothes；凹凸不平的，不光滑的：not smooth,
sweltering,酷热的：hot,
giddy,轻率不严肃的：lacking in seriousness；喜悦的：elated,
spurious,假的，伪造的：lacking authenticity,
consign,转交，转移（给他人）：control of another,
balky,不服管束的，倔强的：refusing,
gull,欺骗：untrue,
vanquish,打败，征服：defeat,
vile,丑陋的：unpleasant to look at；（道德上）可鄙的，卑鄙的：morally despicable,
veto,"否决，禁止：forbid, prohibit",
solitude,孤独，避世：being alone,
deficiency,缺乏，不足：inadequate,
menial,仆人，奴仆：servant；卑贱的，低下的：spirit of humility or unseemly submissiveness,
temporal,世俗的，尘世的：earthly life,
pathological,不正常的，病态的：markedly abnormal,
pious,（信仰上）虔诚的：devotion to divine worship；忠诚的：firm in one's allegiance,
abject,adj.无精打采的：spiritless；adj.（地位、身份）悲惨、凄凉的：low state;adj.卑微的，讨好的：humble,
votary,崇拜者，信徒：fervently devoted,
forfeit,罚金：punishment,
surfeit,（使）过量，（使）饮食过度：supply excess,
ostracize,驱逐：exclude,
escort,护卫队，护送者：accompanying another；同行，护送：go along with ,
sequel,结果：result,
loutish,"粗鲁的：awkward, stupid and boorish",
summon,召集，召唤：call together；传唤（出庭、出席）：command to appear in court,
concur,同意：agreement；同一时间发生、存在：same time；团结合作：joint,
full-bodied,重要的：importance；味道浓烈的：richness flavor,
circumspect,谨慎的，小心的：careful,
profane,"亵渎：treat abuse, irreverence, contempt；滥用：bad or improper use",
sanitary,健康的，清洁的：health,
perilous,危险的：potential loss or injury,
grisly,令人反感的，令人恐惧的：repugnance,
anarchist,反抗权威的人：rebels against any authority,
scant,不足的，缺乏的：scarcely,
curmudgeon,脾气坏的、爱抱怨的人：irritable and complaining,
unrequited,无报答的，无报酬的：not reciprocated,
ferocious,极端的，剧烈的：unrelenting intensify；激烈的，爆发性的：bursts of destructive force；凶猛的，残暴的：unfriendly or aggressive,
nonentity,不重要的人：little consequence；虚构的东西：created no objective reality,
seminal,有发展性的：contributing later development；创新的：creative,
stint,吝惜，节省：be frugal,
paradigm,典范，模范：pattern,
timeworn,陈腐的：hackneyed,
patina,外表：superficial；（由内而外散发的）氛围，气场：appearance or aura,
pilfer,偷窃：steal,
fledgling,新生：starting out in a field,
submerge,使淹没：under water,
bustle,"忙乱，喧嚣：noisy, energetic；（快速地）行走，奔忙：move briskly",
mangy,卑劣的：contemptible,
cacophony,刺耳的声音：inharmonious sound,
poach,水煮：cook in a liquid,
steadfast,坚定的，忠诚的：firm in belief,
vertigo,眩晕：dizzy,
haphazard,"无秩序的，无目标的：lack of plan, order or direction",
macerate,浸泡（以软化）：soaking or steeping,
forsake,彻底放弃，抛弃：renounce,
blur,（使）变得朦胧，（使）变得不清楚：vague; 使不易理解：unclear to the understanding,
didactic,喜欢说教的：teach,
hallucination,错觉：false idea,
gambol,欢跳，雀跃：playfully,
bigot,固执己见者，有偏见的人：obstinately devoted,
obligatory,强制性的：compulsory；（见得多以至于）无聊的：dull,
malleable,可塑的：capable of being shaped；易控制的：capable of being controlled,
intransigent,不妥协的，固执的：refusal to compromise,
atrocious,极坏的，极其残忍的：extremely wicked; 让人极为不满的：extremely unsatisfactory,
tactile,有触觉的，能触知的：touch tangible,
mediate,调解，调停：bring about an agreement,
prosaic,单调的，常见的：normal course of events,
fluctuate,波动，无规则地变动：shift back and forth,
svelte,（女人）体态苗条的，优雅的：slim,
trifling,细微的，不重要的：lacking in significance,
analogous,相似的，可比较的：in common,
doctrinaire,教条主义的，照本宣科的：strongly held opinions,
responsive,反应的，敏感的：quick to respond,
sacrilege,亵渎圣物：profanation sacred,
feral,野生的：not domesticated；动物性的：nature of a lower animal,
servile,"低下的，卑屈的：submissive, abject",
apt,"恰当的，合适的：suitable, appropriate; 有倾向的，可能的：tendency, likely; 聪明的：intelligent, responsive",
brandish,（带有威胁性地）挥舞：shake menacingly,
cultivate,提升，加强：improve；种植，培养：promote growth,
aboveboard,无欺诈的，光明正大的：free from，deceit or duplicity,
distill,"对…用蒸馏法提高纯度：increase, purify；（使）渗出；（使）滴下：fall drops",
acquisitive,贪婪的：desirous,
ponderous,沉重的：great weight；沉闷无聊的：unpleasantly dull,
forge   ,伪造：imitate falsely；铸造，铸就：form；,
dreary,单调乏味的：nothing cheer；令人不悦的：causing unhappiness,
resplendent,华丽辉煌的：brilliantly,
tantamount,等价的，与...相等的：equivalent,
hurricane,飓风：a violent rotating storm；飓风般的事物，引起动荡的事物：resembling a hurricane,
usurp,篡夺，篡位：seize power without legal authority,
wanderlust,旅游癖：impulse to travel,
muffle,使消声：deaden the sound,
distal,远离中心的，（神经）末梢的：situated away,
quotidian,每日的，平凡的：commonplace,
burlesque,夸张滑稽地模仿以嘲弄他人的文学艺术作品，恶搞：make fun of,
coerce,"（以武力）强制：force, threat",
incarnate,化身的，人性化的：bodily nature and form；使（思想、理论）具体，体现：constitute an embodiment,
pandemic,大范围流行的：widespread,
asylum,"收容所，保护所：refuge, protection",
purvey,（大量）供给，供应：supply,
compatible,一致的，能共存的：in harmony,
inane,空洞的：lacking significance,
pedagogue,教育者，老师：give formal instruction ,
deify,把…当作神来崇拜：offer honor or respect to；过分喜爱：love or admire；尊敬，尊崇：high status or value to,
prudent,过分守礼的：prudery,
gauche,笨拙的，缺乏社交经验的：lacking grace,
moth-eaten,过时的：passed its time,
lithe,敏捷的，轻盈的：grace；柔软的：easily bent,
simulate,假装，模仿：take on the appearance；模拟：create a representation,
gadfly,刺激物：provocative stimulus；令人反感的人：annoys,
hanker,"向往，渴望：desire, yearn",
demonstrate,（通过证据）证明，表明：make clear using examples；使明白易懂：make plain or understandable；表现，表露：make known,
bungle,办遭，失败：work clumsily,
spindly,细长纤弱的：frail or flimsy,
suffuse,（色彩等）弥漫，染遍，充满：spread through,
rampant,（植物）生长茂盛的：growing thickly；猖獗的，不受限制的：occurring without restraint,
cardinal,"主要的，非常重要的：foremost importance, paramount",
pastiche,（带嘲讽的）模仿：imitates with satirical intent；大杂烩：hodgepodge,
acute,敏锐的：keen discernment; 严重的，急性的：immediate attention; （程度、影响）极强的：extreme,
indifferent,公平的：impartiality；（质量、档次等）中规中矩的，一般的：average；不感兴趣的，冷漠的：lack of interest,
formidable,令人害怕的：causing fear；艰难的：requiring effort,
auspicious,好兆头的：toward a happy outcome,
tantrum,勃然大怒，发脾气：bad temper,
baleful,有害的：harmful; 凶兆的，凶恶的：evil; 致命的：causing death,
spectator,观众，目击者，旁观者：watches,
subject,臣民，受支配的人：under authority；取决于（其他因素）的：under the influence,
clarion,"清楚响亮的：loud, clear",
enfranchise,给予…权力（例如选举权）：endow rights；解放：set free,
septic,腐败的，感染的：putrefaction,
decry,强烈反对，否定：strong disapproval,
toady,"马屁精；拍马屁：flatters, gaining favors",
conform,"使协调：bring into harmony；调整（以适应）：change to make it suitable；遵照，遵从：obedient, compliant",
buoyant,有浮力的：floating; 心情好的：good mood or disposition,
naïve,天真纯朴的：lacking worldly experience,
vocation,职业：employed,
irradicable,不能根除的：impossible destroy,
smuggling,走私，私运：importation or exportation contrary to the law,
transient, 短暂的，瞬时的：transitory,
hackneyed,陈腐的，缺乏创新的：lacking freshness originality,
rife,丰富的，普遍的：great numbers,
superimpose,添（声）加（色）（使形象、某因素或性质更加清楚）：add distinct,
potentate,有权势的人：has the power,
distain,"贬损，伤害（某人的）名誉：lose honor, respect, reputation；弄脏：dirty",
wrongheaded,固执己见的，坚持（错误观点）的：stubborn in adherence,
sepulchral,阴沉的，丧葬的：lacking in cheer,
allure,"吸引：attract or delight; 诱惑做（某事）lead, pleasure or advantage",
philanthropic,博爱的，为他人着想的：welfare of others,
pallid,无生气的，缺乏活力的：lacking radiance vitality；苍白无血色的：pale,
wane,减少，衰退，降低：decrease,
glib,流利圆滑的（常含有不真诚或欺诈的成分），油腔滑调的：fluency insincere deceitful；缺乏深度的，肤浅的：lacking depth,
arbitrary,专横的，独断专行的：force one's will on others；独裁的，拥有无限权力的：without interference by others；缺乏计划的，随意的：lacking a definite plan,
facetious,喜欢开玩笑的，轻浮的：joking,
epic,宏大的，超凡脱俗的：surpassing the usual,
novice,新手，初学者：new,
snarl,纠缠，纠结：twist；咆哮，怒吼：to anger,
exorcise,除去：ger rid of,
evict,赶出，逐出：expel,
innovative,创新性的：introducing innovations,
glossy,平滑的，有光泽的：smooth surface,
endemic,地方性的：to a particular region,
embark-debark,上船：go abroad；开始从事：start,
polarize,使分开对立，使两极分化：break into opposing,
plump,丰满的：well-around；鼎力支持，赞不绝口：give full support,
entrap,诱骗：lure,
hidebound,死板的，极度保守的：tending to favor,
fatuous,愚笨的，昏庸的：foolish,
infirm,虚弱的：weak in body；不果断的，优柔寡断的：lacking firmness of will,
innocuous,无害的：no injury；乏味的，不会引起敌意的：not arouse,
clamor,"喧闹；喧哗，噪声：loud, inharmonious",
sate,使饱足，充分满足：satisfy fully,
rehabilitate,使复原，使康复：restore to healthy condition；（使）洗心革面：better in character,
tumult,"骚乱，暴动：disorderly, disturbance",
illuminate,照明：make shining；阐明：make plain；启迪，启发：spiritual understanding,
malign,恶意的：cause suffering；诽谤：utter injuriously,
fracture,破裂：breaking；打碎，破坏：separate into pieces,
hypocritical,虚伪的：not being what one appears to be,
outgoing,友好的，外向的：extroverted,
nominal,不重要的：unimportant；名义上的：something in name,
trite,陈腐的，陈词滥调的：hackneyed,
profligate,挥金如土的，挥霍的：wasteful；败家子：spends money freely；堕落的人：below the normal moral standard,
antic,滑稽可笑的：clownish,
civility,"彬彬有礼：courteous, politeness",
prerequisite,先决条件，前提：necessary to an end,
peculiarity,特征，特点：distinguishing characteristic,
strength,力量：ability to exert effort；（抵抗攻击、压力的）强度：ability to withstand force ,
convey,运输：transport；传递，交流：communicate,
pragmatic,实用主义的，务实的：practical approach,
duplicate,复制品：exactly alike；复制：make a copy；重复，反复：do over or again,
deplore,哀悼：sorrow ；谴责,
wastrel,肆意挥霍的人，败家子：expends self-indulgently,
staunch,忠诚的，坚定的：steadfast in loyalty,
equivocate,（带有欺骗目的地）模棱两可地说，说谎话：equivocal,
profundity,深奥，深刻：abstruse,
vulnerable,易受攻击的，脆弱的：open to attack,
fawn,阿谀奉承：seek favor by flattery,
outgrowth,结果，后果：traceable to a cause,
excavate,挖掘，挖空：dig out,
repulse,使厌恶，排斥：reject with denial,
gossamer,虚无缥缈的东西：insubstantial；轻薄的，薄弱的：light,
favoritism,偏爱，偏袒：special favor,
pensive,沉思的，（尤指）哀思的：thinking,
reconstitute,重建，（尤其是通过加水）使复原：restore by adding water,
congruent,和谐一致的：in agreement；全等的：coinciding,
stench,臭气，恶臭：foul odor,
particularize,详述：give details,
quash,镇压，阻止：put a stop to,
rebuff,严词拒绝：reject,
coquette,调情的女子：flirt；调情，不认真对待：playfully,
chord,"与···和谐一致，符合：accord, agree",
guilt,自责，悔恨：wrongdoing,
observant,警惕的，警觉的：paying close attention；严格遵守（规章、制度或原则）的：observing,
compliment,称赞，恭维：praise; 敬意，免费赠送的礼物：respectful,
detach,使分离：separate,
propagate,繁殖：increase；传播，宣传：spread out,
moratorium,延期，暂缓施行：suspension,
accolade,同意，赞赏：approval; 赞扬：praise,
replicate,复制，复刻：make an exact likeness；重复，反复：do again,
importune,宏伟壮丽的：impressive,
elate,使开心，使自豪：fill with joy,
stipulate,规定，特定要求：specify agreement,
issue,（有争议的）话题，议题：matter that is in dispute；发布（期刊）等：produce and release；（使）流出：flow out,
illuminati,智者：enlightened；精英：best of a class,
idle,闲置的，未使用的：not turned to use；懒散的：lazy；懒散度日，无所事事：without working,
considerable,（数量上）可观（而值得注意）的：large；值得考虑的，重要的：significant,
barrage,"弹幕：curtain; 有压倒之势的、集中倾泻的（如言语）：overwhelming, outpouring; （同时）袭来：attack with, overwhelming outpouring",
commencement,开始：beginning; 毕业典礼：conferring,
privation,缺乏，穷困：lack,
epilogue,文学作品的结局：concluding section literary；戏剧的收场白：final scene of a paly,
shallow,浅显的，浅薄的：lack of depth of understanding,
indoctrinate,教育，灌输思想：instruct,
specious,似是而非的，欺骗性的：false look of truth,
convene,召开，召集：bring together in assembly；聚集，集合：come together,
plunge,突然下降：descend suddenly；插入，刺入：penetrate,
subtle,微妙的，难以感知的：difficult perceive；巧妙的，间接或带有欺骗性的：clever deceptive means,
retainer,家仆：service,
appeal,"申请：application; 起诉：charge, crime, accuse",
varnish,上清漆，使有光泽：smooth glossy；粉饰（令人不悦的东西）：conceal unpleasant,
impious,不敬神的：lacking reverence,
anemic,缺乏力量、活力、精神的：lacking force,
harmonious,和谐一致的：agreeably related,
complaisance,"愿意顺从，讨好，彬彬有礼：comply, affability",
inimical,带有敌意的：hostility；危及某人利益的，不利的：opposed to interests,
smug,自大的，自鸣得意的：opinion of oneself；整洁的，有序的：good order,
assertive,"自信的：bold, assertion, self-assured",
novel,新奇的：new,
extol,赞美；吹捧：praise,
posture,姿势，姿态：way of holding the body；故作姿态，装模作样：pretended attitude,
scathing,尖酸刻薄的：cause hurt feelings,
chameleon,变色龙，善变的人：changes or adopts opinions,
clout,权力，影响力：influence,
unpretentious,低调的，谦逊的：modest；坦诚的，自然的：free from deceive,
lax,"松弛的，不紧的，不严格的：not tense, firm, or rigid；懈怠的，漫不经心的：failing to give proper care",
homogenize,使统一化：make agree single established standard,
frowsy,邋遢的：slovenly；味道难闻的：unpleasant smell,
recluse,隐士：lives away；隐居的，不爱社交的：withdrawal from society,
accumulate,逐渐增长：increase gradually,
brash,愚勇的，鲁莽的：foolishly adventurous; 缺乏判断力的，不明智的：poor judgment,
captious,吹毛求疵的，爱挑毛病的：stress faults and raise objections,
parrot,（机械地）模仿，复制：imitate without understanding,
irascible,易怒的：easily provoked anger,
pine,渴望，奢望：yearn；因渴望而憔悴：lose vigor,
fleeting,稍纵即逝的，短暂的：for short time ,
discharge,"解雇：dismiss；释放：free；不承担责任：freeing obligation, responsibility",
wax,月亮渐满：increase in phase of the moon；用蜡涂、处理或上光：coat；增大，增强：increase ,
mar,污点，坏点：spoils the appearance；破坏，削弱：impair,
solace,安慰：comfort in sorrow；安慰，安抚：console,
hearken,倾听，关注：attention,
clasp,紧握：holding,
contemplate,沉思，仔细考虑：consider,
filibuster,拖延议事：for the purpose of delaying legislative action,
aggressive,好斗的：attack; 强有力的，强烈的：forcefulness,
ambiguous,"有多种理解方式的，不确定的：more than one, doubt, uncertain",
soothe,带来慰藉，安慰：bring comfort；使镇静，使安心：free from distress；弱化，缓解：less severe,
shroud,"隐蔽物，可起隐蔽、保护或屏护作用的物体：conceals, protects, screens；将...从视线中隔离，遮蔽：shut off from sight",
delusion,错觉，妄想：false,
topsy-turvy*,"混乱的，不整洁的：lacking in order, neatness",
seduce,劝说（使不忠，使不服从），诱...误入歧途：persuade,
remonstrance,"抗议，抱怨：expression of protect, complaint",
soliloquy,（尤指自言自语的）独白：without addressing a listener,
patriot,爱国者：loves country,
